"Grid Analyse Result
"
"Source Cloud Points: 118_Disaster_3
","Target Cloud Points: 135
"


Mean: Change Between BaseLine And Target
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.01185,0.00414,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,0.12615,0.05947,0.04448,0.04996,0.05083,0.04055,0.03037,0.03686,0.05725,0.07113,0.06319,0.03568,0.04567,0.05674,0.06778,0.07417,0.07183,0.05447,0.10515,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,0.05083,0.05358,0.04335,0.06774,0.07297,0.03797,0.02992,0.042,0.07748,0.05139,0.06205,0.0521,0.05916,0.05797,0.06579,0.06545,0.06974,0.08453,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,0.04824,0.04895,0.0535,0.08855,0.0634,0.04963,0.03314,0.04854,0.04604,0.03531,0.05051,0.06253,0.05978,0.06259,0.08178,0.07708,0.59724,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,0.04092,0.05753,0.06419,0.0658,0.04878,0.04956,0.05815,0.04833,0.03512,0.03668,0.04763,0.04843,0.06187,0.07451,0.08905,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,0.03875,0.05668,0.05791,0.05975,0.05841,0.06243,0.05406,0.0559,0.04973,0.03926,0.04262,0.04815,0.05288,0.05103,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,0.04084,0.05361,0.05676,0.06192,0.06017,0.04563,0.05643,0.05754,0.05693,0.04148,0.03847,0.03742,0.05454,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.05278,0.05857,0.04793,0.05011,0.05855,0.0688,0.09313,0.05492,0.02978,0.04448,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.02833,0.04617,0.06262,0.07346,0.0536,0.06128,0.05814,0.04724,0.03463,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.03463,0.05764,0.05122,0.06836,0.1075,0.0547,0.19447,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.08068,0.07624,0.05921,0.06327,0.12949,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.04895,0.0623,0.05648,0.03574,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0371,0.0505,0.06558,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan


Exception Block Detail INFO
Row,Column,Mean Change
16,27,0.44365
16,28,1.02411
16,29,0.17106
17,27,1.04753
17,28,1.13528
17,29,1.15483
18,27,1.10047
18,28,1.16526
18,29,1.16526
18,30,0.35697
19,27,0.71554
19,28,1.1579
21,20,0.14738
21,21,0.29298
22,30,0.20514
23,32,0.77012
23,33,0.50122
24,32,0.65997
25,22,0.15862
26,22,0.183
28,12,0.17177
31,24,0.91062
31,26,0.82583
31,27,0.51236
32,23,0.27182
32,24,0.9693
32,25,0.3155
33,22,0.25646
33,25,0.49167
33,26,0.33888
35,6,0.283
36,25,0.27526
37,21,0.1461
38,17,0.79839
39,22,0.2024
40,15,0.1658
40,18,0.35934
40,21,0.30131
40,22,0.15615
40,23,0.14445
41,18,0.5401
41,22,0.2
41,23,0.18697
41,38,0.20537
42,17,0.2282
42,18,0.80769
42,19,0.3815
42,22,0.14601
42,37,0.26454
43,0,0.23418
43,17,0.30592
43,18,0.14364
44,17,0.17082
45,7,0.17571
46,16,0.20304
46,33,0.20801
48,13,0.17328
50,18,0.25493
51,18,0.15378
55,24,0.38634
